year,source,target,value
2011,Luxembourg,solid_fossil_fuelsl_exports,0.0
2012,Luxembourg,solid_fossil_fuelsl_exports,0.0
2013,Luxembourg,solid_fossil_fuelsl_exports,0.0
2014,Luxembourg,solid_fossil_fuelsl_exports,0.0
2015,Luxembourg,solid_fossil_fuelsl_exports,0.0
2016,Luxembourg,solid_fossil_fuelsl_exports,0.0
2017,Luxembourg,solid_fossil_fuelsl_exports,0.0
2018,Luxembourg,solid_fossil_fuelsl_exports,0.0
2019,Luxembourg,solid_fossil_fuelsl_exports,0.0
2020,Luxembourg,solid_fossil_fuelsl_exports,0.0
total,Luxembourg,solid_fossil_fuelsl_exports,0.0
2011,Hungary,solid_fossil_fuelsl_exports,373.0
2012,Hungary,solid_fossil_fuelsl_exports,440.0
2013,Hungary,solid_fossil_fuelsl_exports,766.0
2014,Hungary,solid_fossil_fuelsl_exports,897.0
2015,Hungary,solid_fossil_fuelsl_exports,699.0
2016,Hungary,solid_fossil_fuelsl_exports,670.0
2017,Hungary,solid_fossil_fuelsl_exports,376.0
2018,Hungary,solid_fossil_fuelsl_exports,306.0
2019,Hungary,solid_fossil_fuelsl_exports,321.0
2020,Hungary,solid_fossil_fuelsl_exports,259.0
total,Hungary,solid_fossil_fuelsl_exports,5107.0
2011,Malta,solid_fossil_fuelsl_exports,0.0
2012,Malta,solid_fossil_fuelsl_exports,0.0
2013,Malta,solid_fossil_fuelsl_exports,0.0
2014,Malta,solid_fossil_fuelsl_exports,0.0
2015,Malta,solid_fossil_fuelsl_exports,0.0
2016,Malta,solid_fossil_fuelsl_exports,0.0
2017,Malta,solid_fossil_fuelsl_exports,0.0
2018,Malta,solid_fossil_fuelsl_exports,0.0
2019,Malta,solid_fossil_fuelsl_exports,0.0
2020,Malta,solid_fossil_fuelsl_exports,0.0
total,Malta,solid_fossil_fuelsl_exports,0.0
2011,Netherlands,solid_fossil_fuelsl_exports,55.0
2012,Netherlands,solid_fossil_fuelsl_exports,109.0
2013,Netherlands,solid_fossil_fuelsl_exports,323.0
2014,Netherlands,solid_fossil_fuelsl_exports,608.0
2015,Netherlands,solid_fossil_fuelsl_exports,123.444
2016,Netherlands,solid_fossil_fuelsl_exports,58.701
2017,Netherlands,solid_fossil_fuelsl_exports,111.501
2018,Netherlands,solid_fossil_fuelsl_exports,33.481
2019,Netherlands,solid_fossil_fuelsl_exports,74.594
2020,Netherlands,solid_fossil_fuelsl_exports,272.031
total,Netherlands,solid_fossil_fuelsl_exports,1768.752
2011,Austria,solid_fossil_fuelsl_exports,7.705
2012,Austria,solid_fossil_fuelsl_exports,2.877
2013,Austria,solid_fossil_fuelsl_exports,1.92
2014,Austria,solid_fossil_fuelsl_exports,2.063
2015,Austria,solid_fossil_fuelsl_exports,58.547
2016,Austria,solid_fossil_fuelsl_exports,39.392
2017,Austria,solid_fossil_fuelsl_exports,41.434
2018,Austria,solid_fossil_fuelsl_exports,43.924
2019,Austria,solid_fossil_fuelsl_exports,37.564
2020,Austria,solid_fossil_fuelsl_exports,29.674
total,Austria,solid_fossil_fuelsl_exports,265.1
2011,Poland,solid_fossil_fuelsl_exports,14029.0
2012,Poland,solid_fossil_fuelsl_exports,13975.0
2013,Poland,solid_fossil_fuelsl_exports,18035.0
2014,Poland,solid_fossil_fuelsl_exports,16304.0
2015,Poland,solid_fossil_fuelsl_exports,16250.0
2016,Poland,solid_fossil_fuelsl_exports,16651.0
2017,Poland,solid_fossil_fuelsl_exports,14153.253
2018,Poland,solid_fossil_fuelsl_exports,12100.874
2019,Poland,solid_fossil_fuelsl_exports,11072.377
2020,Poland,solid_fossil_fuelsl_exports,11291.569
total,Poland,solid_fossil_fuelsl_exports,143862.073
2011,Portugal,solid_fossil_fuelsl_exports,0.0
2012,Portugal,solid_fossil_fuelsl_exports,0.0
2013,Portugal,solid_fossil_fuelsl_exports,0.0
2014,Portugal,solid_fossil_fuelsl_exports,0.0
2015,Portugal,solid_fossil_fuelsl_exports,0.0
2016,Portugal,solid_fossil_fuelsl_exports,0.0
2017,Portugal,solid_fossil_fuelsl_exports,0.0
2018,Portugal,solid_fossil_fuelsl_exports,0.0
2019,Portugal,solid_fossil_fuelsl_exports,0.0
2020,Portugal,solid_fossil_fuelsl_exports,81.735
total,Portugal,solid_fossil_fuelsl_exports,81.735
2011,Romania,solid_fossil_fuelsl_exports,37.0
2012,Romania,solid_fossil_fuelsl_exports,25.0
2013,Romania,solid_fossil_fuelsl_exports,7.0
2014,Romania,solid_fossil_fuelsl_exports,42.0
2015,Romania,solid_fossil_fuelsl_exports,378.0
2016,Romania,solid_fossil_fuelsl_exports,3.0
2017,Romania,solid_fossil_fuelsl_exports,2.284
2018,Romania,solid_fossil_fuelsl_exports,5.824
2019,Romania,solid_fossil_fuelsl_exports,0.459
2020,Romania,solid_fossil_fuelsl_exports,2.511
total,Romania,solid_fossil_fuelsl_exports,503.078
2011,Slovenia,solid_fossil_fuelsl_exports,2.0
2012,Slovenia,solid_fossil_fuelsl_exports,1.0
2013,Slovenia,solid_fossil_fuelsl_exports,7.0
2014,Slovenia,solid_fossil_fuelsl_exports,1.0
2015,Slovenia,solid_fossil_fuelsl_exports,0.0
2016,Slovenia,solid_fossil_fuelsl_exports,0.0
2017,Slovenia,solid_fossil_fuelsl_exports,0.0
2018,Slovenia,solid_fossil_fuelsl_exports,0.0
2019,Slovenia,solid_fossil_fuelsl_exports,0.0
2020,Slovenia,solid_fossil_fuelsl_exports,0.0
total,Slovenia,solid_fossil_fuelsl_exports,11.0
2011,Slovakia,solid_fossil_fuelsl_exports,236.0
2012,Slovakia,solid_fossil_fuelsl_exports,106.0
2013,Slovakia,solid_fossil_fuelsl_exports,115.0
2014,Slovakia,solid_fossil_fuelsl_exports,91.0
2015,Slovakia,solid_fossil_fuelsl_exports,63.0
2016,Slovakia,solid_fossil_fuelsl_exports,72.0
2017,Slovakia,solid_fossil_fuelsl_exports,70.0
2018,Slovakia,solid_fossil_fuelsl_exports,59.0
2019,Slovakia,solid_fossil_fuelsl_exports,124.0
2020,Slovakia,solid_fossil_fuelsl_exports,40.0
total,Slovakia,solid_fossil_fuelsl_exports,976.0
2011,Finland,solid_fossil_fuelsl_exports,44.0
2012,Finland,solid_fossil_fuelsl_exports,67.0
2013,Finland,solid_fossil_fuelsl_exports,76.0
2014,Finland,solid_fossil_fuelsl_exports,76.0
2015,Finland,solid_fossil_fuelsl_exports,121.0
2016,Finland,solid_fossil_fuelsl_exports,91.0
2017,Finland,solid_fossil_fuelsl_exports,137.0
2018,Finland,solid_fossil_fuelsl_exports,107.0
2019,Finland,solid_fossil_fuelsl_exports,202.0
2020,Finland,solid_fossil_fuelsl_exports,134.0
total,Finland,solid_fossil_fuelsl_exports,1055.0
2011,Sweden,solid_fossil_fuelsl_exports,26.0
2012,Sweden,solid_fossil_fuelsl_exports,23.0
2013,Sweden,solid_fossil_fuelsl_exports,27.0
2014,Sweden,solid_fossil_fuelsl_exports,31.0
2015,Sweden,solid_fossil_fuelsl_exports,81.0
2016,Sweden,solid_fossil_fuelsl_exports,28.0
2017,Sweden,solid_fossil_fuelsl_exports,30.0
2018,Sweden,solid_fossil_fuelsl_exports,9.0
2019,Sweden,solid_fossil_fuelsl_exports,49.0
2020,Sweden,solid_fossil_fuelsl_exports,23.0
total,Sweden,solid_fossil_fuelsl_exports,327.0
2011,Iceland,solid_fossil_fuelsl_exports,0.0
2012,Iceland,solid_fossil_fuelsl_exports,0.0
2013,Iceland,solid_fossil_fuelsl_exports,0.0
2014,Iceland,solid_fossil_fuelsl_exports,0.0
2015,Iceland,solid_fossil_fuelsl_exports,0.0
2016,Iceland,solid_fossil_fuelsl_exports,0.0
2017,Iceland,solid_fossil_fuelsl_exports,0.0
2018,Iceland,solid_fossil_fuelsl_exports,0.0
2019,Iceland,solid_fossil_fuelsl_exports,0.0
2020,Iceland,solid_fossil_fuelsl_exports,0.0
total,Iceland,solid_fossil_fuelsl_exports,0.0
2014,Liechtenstein,solid_fossil_fuelsl_exports,0.0
2015,Liechtenstein,solid_fossil_fuelsl_exports,0.0
2016,Liechtenstein,solid_fossil_fuelsl_exports,0.0
2017,Liechtenstein,solid_fossil_fuelsl_exports,0.0
2018,Liechtenstein,solid_fossil_fuelsl_exports,0.0
2019,Liechtenstein,solid_fossil_fuelsl_exports,0.0
2020,Liechtenstein,solid_fossil_fuelsl_exports,0.0
total,Liechtenstein,solid_fossil_fuelsl_exports,0.0
2011,Norway,solid_fossil_fuelsl_exports,1504.0
2012,Norway,solid_fossil_fuelsl_exports,1275.0
2013,Norway,solid_fossil_fuelsl_exports,2069.0
2014,Norway,solid_fossil_fuelsl_exports,1608.0
2015,Norway,solid_fossil_fuelsl_exports,1124.0
2016,Norway,solid_fossil_fuelsl_exports,912.0
2017,Norway,solid_fossil_fuelsl_exports,75.0
2018,Norway,solid_fossil_fuelsl_exports,112.836
2019,Norway,solid_fossil_fuelsl_exports,78.97
2020,Norway,solid_fossil_fuelsl_exports,46.018
total,Norway,solid_fossil_fuelsl_exports,8804.824
2011,United Kingdom,solid_fossil_fuelsl_exports,990.0
2012,United Kingdom,solid_fossil_fuelsl_exports,1041.0
2013,United Kingdom,solid_fossil_fuelsl_exports,712.0
2014,United Kingdom,solid_fossil_fuelsl_exports,537.0
2015,United Kingdom,solid_fossil_fuelsl_exports,498.0
2016,United Kingdom,solid_fossil_fuelsl_exports,467.0
2017,United Kingdom,solid_fossil_fuelsl_exports,515.0
2018,United Kingdom,solid_fossil_fuelsl_exports,646.0
2019,United Kingdom,solid_fossil_fuelsl_exports,751.0
total,United Kingdom,solid_fossil_fuelsl_exports,6157.0
2011,Montenegro,solid_fossil_fuelsl_exports,53.0
2012,Montenegro,solid_fossil_fuelsl_exports,55.0
2013,Montenegro,solid_fossil_fuelsl_exports,23.0
2014,Montenegro,solid_fossil_fuelsl_exports,28.0
2015,Montenegro,solid_fossil_fuelsl_exports,58.0
2016,Montenegro,solid_fossil_fuelsl_exports,42.0
2017,Montenegro,solid_fossil_fuelsl_exports,97.0
2018,Montenegro,solid_fossil_fuelsl_exports,93.5
2019,Montenegro,solid_fossil_fuelsl_exports,110.7
2020,Montenegro,solid_fossil_fuelsl_exports,80.5
total,Montenegro,solid_fossil_fuelsl_exports,640.7
2011,North Macedonia,solid_fossil_fuelsl_exports,32.0
2012,North Macedonia,solid_fossil_fuelsl_exports,33.0
2013,North Macedonia,solid_fossil_fuelsl_exports,2.0
2014,North Macedonia,solid_fossil_fuelsl_exports,0.0
2015,North Macedonia,solid_fossil_fuelsl_exports,3.0
2016,North Macedonia,solid_fossil_fuelsl_exports,1.855
2017,North Macedonia,solid_fossil_fuelsl_exports,1.73
2018,North Macedonia,solid_fossil_fuelsl_exports,0.893
2019,North Macedonia,solid_fossil_fuelsl_exports,0.896
2020,North Macedonia,solid_fossil_fuelsl_exports,0.587
total,North Macedonia,solid_fossil_fuelsl_exports,75.961
2011,Albania,solid_fossil_fuelsl_exports,0.0
2012,Albania,solid_fossil_fuelsl_exports,0.0
2013,Albania,solid_fossil_fuelsl_exports,0.0
2014,Albania,solid_fossil_fuelsl_exports,0.0
2015,Albania,solid_fossil_fuelsl_exports,0.0
2016,Albania,solid_fossil_fuelsl_exports,0.0
2017,Albania,solid_fossil_fuelsl_exports,0.0
2018,Albania,solid_fossil_fuelsl_exports,0.0
2019,Albania,solid_fossil_fuelsl_exports,0.0
2020,Albania,solid_fossil_fuelsl_exports,0.0
total,Albania,solid_fossil_fuelsl_exports,0.0
2011,Serbia,solid_fossil_fuelsl_exports,36.0
2012,Serbia,solid_fossil_fuelsl_exports,27.0
2013,Serbia,solid_fossil_fuelsl_exports,118.0
2014,Serbia,solid_fossil_fuelsl_exports,53.0
2015,Serbia,solid_fossil_fuelsl_exports,34.0
2016,Serbia,solid_fossil_fuelsl_exports,71.0
2017,Serbia,solid_fossil_fuelsl_exports,77.874
2018,Serbia,solid_fossil_fuelsl_exports,82.212
2019,Serbia,solid_fossil_fuelsl_exports,93.66
2020,Serbia,solid_fossil_fuelsl_exports,72.837
total,Serbia,solid_fossil_fuelsl_exports,665.583
2011,Turkey,solid_fossil_fuelsl_exports,53.0
2012,Turkey,solid_fossil_fuelsl_exports,94.0
2013,Turkey,solid_fossil_fuelsl_exports,108.0
2014,Turkey,solid_fossil_fuelsl_exports,169.0
2015,Turkey,solid_fossil_fuelsl_exports,238.0
2016,Turkey,solid_fossil_fuelsl_exports,196.0
2017,Turkey,solid_fossil_fuelsl_exports,226.715
2018,Turkey,solid_fossil_fuelsl_exports,204.09
2019,Turkey,solid_fossil_fuelsl_exports,198.847
2020,Turkey,solid_fossil_fuelsl_exports,300.076
total,Turkey,solid_fossil_fuelsl_exports,1787.728
2014,Bosnia and Herzegovina,solid_fossil_fuelsl_exports,785.0
2015,Bosnia and Herzegovina,solid_fossil_fuelsl_exports,680.0
2016,Bosnia and Herzegovina,solid_fossil_fuelsl_exports,635.0
2017,Bosnia and Herzegovina,solid_fossil_fuelsl_exports,545.0
2018,Bosnia and Herzegovina,solid_fossil_fuelsl_exports,761.093
2019,Bosnia and Herzegovina,solid_fossil_fuelsl_exports,617.845
2020,Bosnia and Herzegovina,solid_fossil_fuelsl_exports,525.383
total,Bosnia and Herzegovina,solid_fossil_fuelsl_exports,4549.321
2011,Kosovo (under United Nations Security Council Resolution 1244/99),solid_fossil_fuelsl_exports,20.0
2012,Kosovo (under United Nations Security Council Resolution 1244/99),solid_fossil_fuelsl_exports,0.0
2013,Kosovo (under United Nations Security Council Resolution 1244/99),solid_fossil_fuelsl_exports,14.0
2014,Kosovo (under United Nations Security Council Resolution 1244/99),solid_fossil_fuelsl_exports,25.0
2015,Kosovo (under United Nations Security Council Resolution 1244/99),solid_fossil_fuelsl_exports,45.0
2016,Kosovo (under United Nations Security Council Resolution 1244/99),solid_fossil_fuelsl_exports,18.0
2017,Kosovo (under United Nations Security Council Resolution 1244/99),solid_fossil_fuelsl_exports,14.26
2018,Kosovo (under United Nations Security Council Resolution 1244/99),solid_fossil_fuelsl_exports,9.198
2019,Kosovo (under United Nations Security Council Resolution 1244/99),solid_fossil_fuelsl_exports,27.23
2020,Kosovo (under United Nations Security Council Resolution 1244/99),solid_fossil_fuelsl_exports,8.733
total,Kosovo (under United Nations Security Council Resolution 1244/99),solid_fossil_fuelsl_exports,181.421
2011,Moldova,solid_fossil_fuelsl_exports,0.0
2012,Moldova,solid_fossil_fuelsl_exports,0.0
2013,Moldova,solid_fossil_fuelsl_exports,0.0
2014,Moldova,solid_fossil_fuelsl_exports,0.0
2015,Moldova,solid_fossil_fuelsl_exports,0.0
2016,Moldova,solid_fossil_fuelsl_exports,0.0
2017,Moldova,solid_fossil_fuelsl_exports,0.0
2018,Moldova,solid_fossil_fuelsl_exports,0.0
2019,Moldova,solid_fossil_fuelsl_exports,0.0
2020,Moldova,solid_fossil_fuelsl_exports,0.0
total,Moldova,solid_fossil_fuelsl_exports,0.0
2011,Ukraine,solid_fossil_fuelsl_exports,9342.0
2012,Ukraine,solid_fossil_fuelsl_exports,8691.0
2013,Ukraine,solid_fossil_fuelsl_exports,10519.0
2014,Ukraine,solid_fossil_fuelsl_exports,8312.0
2015,Ukraine,solid_fossil_fuelsl_exports,804.0
2016,Ukraine,solid_fossil_fuelsl_exports,777.0
2017,Ukraine,solid_fossil_fuelsl_exports,861.0
2018,Ukraine,solid_fossil_fuelsl_exports,89.0
2019,Ukraine,solid_fossil_fuelsl_exports,75.1
2020,Ukraine,solid_fossil_fuelsl_exports,60.7
total,Ukraine,solid_fossil_fuelsl_exports,39530.8
2013,Georgia,solid_fossil_fuelsl_exports,4.0
2014,Georgia,solid_fossil_fuelsl_exports,3.0
2015,Georgia,solid_fossil_fuelsl_exports,2.0
2016,Georgia,solid_fossil_fuelsl_exports,2.0
2017,Georgia,solid_fossil_fuelsl_exports,15.0
2018,Georgia,solid_fossil_fuelsl_exports,1.913
2019,Georgia,solid_fossil_fuelsl_exports,0.675
2020,Georgia,solid_fossil_fuelsl_exports,0.55
total,Georgia,solid_fossil_fuelsl_exports,29.138
2011,oil_petroleum_imports,Belgium,53863.8
2012,oil_petroleum_imports,Belgium,54155.0
2013,oil_petroleum_imports,Belgium,56422.9
2014,oil_petroleum_imports,Belgium,58143.8
2015,oil_petroleum_imports,Belgium,59216.7
2016,oil_petroleum_imports,Belgium,58180.8
2017,oil_petroleum_imports,Belgium,62879.2
2018,oil_petroleum_imports,Belgium,64716.2
2019,oil_petroleum_imports,Belgium,62916.7
2020,oil_petroleum_imports,Belgium,52845.9
total,oil_petroleum_imports,Belgium,583341.0
2011,oil_petroleum_imports,Bulgaria,7336.0
2012,oil_petroleum_imports,Bulgaria,8116.0
2013,oil_petroleum_imports,Bulgaria,8353.0
2014,oil_petroleum_imports,Bulgaria,8110.0
2015,oil_petroleum_imports,Bulgaria,8972.0
2016,oil_petroleum_imports,Bulgaria,9053.0
2017,oil_petroleum_imports,Bulgaria,9551.151
2018,oil_petroleum_imports,Bulgaria,8048.519
2019,oil_petroleum_imports,Bulgaria,9257.522
2020,oil_petroleum_imports,Bulgaria,7144.502
total,oil_petroleum_imports,Bulgaria,83941.694
2011,oil_petroleum_imports,Czechia,10132.0
2012,oil_petroleum_imports,Czechia,10099.0
2013,oil_petroleum_imports,Czechia,9923.0
2014,oil_petroleum_imports,Czechia,10764.0
2015,oil_petroleum_imports,Czechia,11057.0
2016,oil_petroleum_imports,Czechia,10210.0
2017,oil_petroleum_imports,Czechia,11682.0
2018,oil_petroleum_imports,Czechia,11853.0
2019,oil_petroleum_imports,Czechia,11785.0
2020,oil_petroleum_imports,Czechia,10391.0
total,oil_petroleum_imports,Czechia,107896.0
2011,oil_petroleum_imports,Denmark,9464.0
2012,oil_petroleum_imports,Denmark,9979.0
2013,oil_petroleum_imports,Denmark,12286.0
2014,oil_petroleum_imports,Denmark,11892.0
2015,oil_petroleum_imports,Denmark,13901.916
2016,oil_petroleum_imports,Denmark,13094.185
2017,oil_petroleum_imports,Denmark,10461.818
2018,oil_petroleum_imports,Denmark,10803.438
2019,oil_petroleum_imports,Denmark,12247.791
2020,oil_petroleum_imports,Denmark,11653.343
total,oil_petroleum_imports,Denmark,115783.491
2011,oil_petroleum_imports,Germany (until 1990 former territory of the FRG),123500.0
2012,oil_petroleum_imports,Germany (until 1990 former territory of the FRG),125662.0
2013,oil_petroleum_imports,Germany (until 1990 former territory of the FRG),128216.0
2014,oil_petroleum_imports,Germany (until 1990 former territory of the FRG),126436.0
2015,oil_petroleum_imports,Germany (until 1990 former territory of the FRG),128711.0
2016,oil_petroleum_imports,Germany (until 1990 former territory of the FRG),130004.0
2017,oil_petroleum_imports,Germany (until 1990 former territory of the FRG),131803.0
